x_coor,y_coor,price,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
-122.154,47.4853,559950,5,2.75,6370,8,2730,5740
-122.257,47.2872,215000,4,2.5,8000,7,1847,8000
-122.023,47.314,390000,4,2.5,7227,9,2630,7421
-122.009,47.2743,425000,3,2.25,107157,7,3310,108900
-122.005,47.3974,472000,3,2.5,415126,7,2070,54014
-122.216,47.5374,1330000,4,3.5,9776,10,2400,11000
-121.876,47.54,695000,4,3.5,9364,10,3510,9161
-122.387,47.589,545000,3,2.5,1279,8,1740,1280
-122.169,47.496,389950,4,2.5,5500,8,700,5500
-122.346,47.6989,380000,3,2.25,1485,8,1550,1480
-122.026,47.5401,288790,4,2,745,7,1390,942
-122.161,47.4408,432500,3,3,6000,8,2130,6000
-122.073,47.5371,615000,3,3.5,3326,8,2280,2738
-122.334,47.7312,500000,3,2.5,3012,9,1720,7658
-122.304,47.6073,615000,3,2.25,1146,9,1346,3472
-122.227,47.7214,500000,4,2.25,8196,7,1920,10122
-122.34,47.6536,622000,3,3.5,1765,8,1690,1694
-121.887,47.5265,802945,5,3.5,9234,9,3690,6600
-122.199,47.6844,1260000,4,2.5,9003,10,2640,8126
-122.402,47.669,598950,3,2.5,1531,8,1530,1321
-121.87,47.5155,430000,3,2.5,4949,7,2200,5740
-121.874,47.5209,515000,4,2.75,5150,9,2700,5747
-122.291,47.6166,1260000,2,3,3917,10,1720,3933
-122.17,47.5044,400000,4,3.5,3692,8,2520,5425
-122.384,47.5622,390000,3,2.5,1254,7,1310,1372
-121.869,47.5196,450000,3,2.5,4293,7,2190,5900
-122.053,47.6067,804995,5,1.5,5402,9,3360,5415
-122.012,47.5429,825000,4,3.25,4155,8,2680,4000
-121.88,47.5367,435000,4,2.25,6355,7,2480,5746
-122.384,47.5481,398000,3,2.5,1715,7,1610,1626
-122.194,47.2603,411605,4,2.5,3960,9,2578,4200
-122.363,47.5555,315000,3,3.25,983,8,1330,1062
-122.383,47.649,455000,2,2,1209,8,1310,982
-122.365,47.6684,452950,3,2.5,1194,8,1450,1714
-122.297,47.563,380000,3,1.75,1468,8,1690,1936
-122.294,47.5648,340000,2,1.75,1916,8,1140,1916
-122.348,47.2972,409950,3,2.5,5080,8,2879,5232
-122.297,47.6192,360000,2,1,1165,8,1640,3825
-122.29,47.6248,1600000,4,4.25,7757,10,2150,6970
-122.317,47.699,440000,3,1.5,1443,8,1270,1413
-122.443,47.4579,730000,2,1.75,95950,9,1720,35735
-122.285,47.431,408000,3,2.25,7221,8,2310,8125
-122.145,47.6705,820000,4,2.5,3862,8,2840,4181
-122.381,47.5533,360000,2,2.5,1244,7,1230,1300
-122.196,47.2582,339990,3,2.5,4600,8,2570,5000
-122.304,47.605,515000,3,2,1020,8,1560,1728
-122.367,47.6646,541000,3,1.75,1166,8,1420,1670
-122.363,47.5096,375000,4,2.5,7245,9,1830,8900
-122.157,47.3586,320000,4,2.5,5780,8,1690,7766
-122.073,47.5325,325000,2,2.25,1058,7,1240,817
-122.184,47.5245,740000,5,2.75,7520,8,2180,10800
-122.061,47.3555,450000,5,2.75,6220,8,2530,4759
-122.286,47.5403,455000,4,2.5,4400,8,2090,3430
-122.361,47.5393,292500,3,2.5,1068,8,1580,1483
-121.989,47.4694,650000,3,2.5,51836,9,2270,54450
-122.172,47.4954,530000,4,2.75,7872,10,1220,6300
-122.053,47.607,829995,5,3.25,6120,9,3230,5398
-121.976,47.7333,395000,4,2.75,5013,8,2130,5121
-122.056,47.6181,859990,4,2.75,5500,9,3340,5500
-122.304,47.5879,342500,2,1.5,826,8,1340,1213
-122.022,47.6931,743000,4,2.75,5838,9,3420,7048
-122.185,47.3785,345000,3,2.25,9388,7,2255,5701
-122.372,47.5487,443000,3,2.5,2778,8,1380,1998
-122.162,47.3857,260000,3,2.5,4337,7,1443,4347
-122.172,47.6659,810000,4,2.5,6555,9,2910,10419
-122.125,47.4806,570000,4,2.75,5600,8,2730,5667
-122.2,47.5951,1560000,5,3.5,8100,10,1730,8246
-122.361,47.6321,840000,2,2.5,975,9,1680,977
-122.299,47.6256,950000,3,2.5,2296,9,1390,4000
-121.885,47.5201,572800,3,2.5,4682,9,2660,5166
-122.296,47.7282,305000,3,3,1112,7,1230,9000
-122.205,47.6232,1700000,5,4.75,7067,10,1910,7735
-122.365,47.5589,445000,4,2.5,6000,7,1720,5668
-122.02,47.5573,801000,4,3.5,8059,9,3290,10758
-122.083,47.6647,711000,3,2.5,5376,9,2250,4050
-122.375,47.5439,268500,3,2.25,977,7,1140,976
-122.082,47.3594,320000,4,2.5,3825,7,2110,3825
-122.293,47.5666,500000,4,3.25,5001,9,1610,5001
-122.371,47.6971,631625,4,2.5,6651,9,1350,7653
-122.347,47.6291,850000,2,2.5,2210,10,2070,2182
-122.072,47.5367,600000,3,3.5,3290,8,2440,3290
-122.377,47.45,988500,3,2.75,16807,9,1780,12310
-122.348,47.2966,430236,4,3.25,5166,8,2848,5182
-122.199,47.5928,1270000,3,2.5,9576,10,3060,9579
-122.011,47.5431,689500,4,2.5,2772,8,1800,2886
-122.297,47.5667,175003,3,1.5,1882,7,1490,2175
-122.386,47.6718,459000,2,2.5,1249,8,1240,2500
-122.006,47.658,1180000,4,3.25,74052,10,4920,74052
-122.317,47.7183,358000,3,3.25,1442,8,1500,1200
-122.179,47.3428,447055,4,2.5,4949,9,2815,5446
-121.405,47.7185,415000,3,2.75,64626,8,1740,64626
-122.208,47.6836,1210000,4,3.25,9000,9,2550,6349
-122.301,47.6207,495000,2,2.25,1010,8,1200,1170
-122.41,47.577,479000,2,2.25,1380,8,1580,4802
-122.071,47.6318,1900000,3,2.5,4334,10,2830,38211
-122.189,47.4496,249900,3,2.5,3517,8,1830,2889
-122.339,47.6695,1470000,4,2.5,4000,9,1770,4200
-122.161,47.718,1040000,5,3.75,10194,11,2040,7560
-122.293,47.6911,897000,4,2.5,6120,9,1510,6120
-122.19,47.6548,1100000,4,2.5,9470,9,2570,10663
-122.31,47.6173,685000,3,2.25,1193,9,1510,1193
-122.189,47.7168,295000,3,1.5,3286,7,1220,2640
-122.354,47.6536,619000,3,2.25,946,8,1570,1283
-122.41,47.5761,439108,2,1.5,1340,8,1310,1340
-122.215,47.3452,260000,3,2.25,2800,7,1584,3200
-122.253,47.4914,279000,5,2.5,5557,7,2090,10500
-122.357,47.7034,380000,3,2.25,1305,7,1320,1427
-122.198,47.2611,287000,3,2.5,6315,8,1608,4300
-122.384,47.6529,377000,2,1.5,1251,7,1420,1187
-122.392,47.6923,649950,4,3.5,3012,8,1860,4650
-122.387,47.675,445000,3,2.5,1102,8,1320,2500
-122.322,47.6801,605000,3,2.5,1692,7,1210,1230
-122.325,47.677,475000,3,2.25,1137,7,1190,1080
-122.284,47.7176,399000,3,3,1884,8,1360,1939
-122.311,47.7133,718000,5,2.75,8100,8,1270,8100
-122.406,47.5744,1400000,4,3.25,9160,11,2240,8700
-122.375,47.5443,341000,3,2.5,1663,9,1380,1537
-122.019,47.7095,818000,2,2.5,9374,8,1610,5000
-122.297,47.6196,759000,3,2.25,1873,8,1640,3920
-122.347,47.6823,547500,3,3.5,2262,8,1620,3166
-122.215,47.6864,2700000,5,4.75,8401,11,2960,7200
-122.381,47.5532,358000,2,2.5,987,7,1220,1287
-122.315,47.5894,412000,3,2.5,813,9,1750,4365
-122.343,47.6951,245000,2,1.5,1058,7,690,1058
-122.179,47.3412,460940,4,2.5,4964,9,2425,4886
-122.291,47.7306,321000,3,2.25,1292,7,1480,1865
-121.886,47.5183,633634,4,3.5,6000,9,2960,6000
-122.406,47.6741,290000,1,0.75,1284,6,1430,3988
-122.392,47.6715,445000,2,2.25,1137,7,1280,1295
-122.168,47.5235,887250,5,3.5,7502,9,3250,7538
-122.019,47.7116,739000,3,2.5,7348,8,2310,7153
-122.288,47.57,429900,3,2,1286,8,1420,1230
-122.387,47.5492,459000,3,2,800,8,1480,886
-122.217,47.3457,240000,3,2.25,2820,7,1481,3028
-122.377,47.6944,566950,3,3,1902,8,1830,1804
-122.205,47.6979,1040000,4,3.5,8391,10,3820,12268
-122.348,47.6968,343000,3,3.5,1449,7,1130,1200
-122.023,47.3559,572115,4,3.25,4838,9,2980,5094
-122.084,47.6638,918000,5,3.5,5150,9,3170,5530
-122.302,47.6161,555000,2,1.5,1361,8,1280,3360
-122.163,47.3276,399440,4,2.5,4396,9,2458,4616
-122.387,47.5732,450000,3,2.5,914,8,1810,914
-121.86,47.5441,648000,4,2.5,6203,9,2990,6835
-122.148,47.4988,580000,4,2.5,5000,8,3230,5507
-122.179,47.341,415000,4,2.5,4071,9,2358,4179
-122.327,47.6427,527500,3,2.5,1389,8,1380,1249
-122.388,47.5477,384000,3,2.25,800,8,1430,1387
-122.456,47.365,692000,3,2.5,28213,9,2120,56628
-122.361,47.627,455000,2,1.5,966,8,2740,6400
-122.359,47.6845,1280000,4,3.25,4120,9,1410,4120
-121.966,47.7322,415000,3,2.5,6031,8,2430,7200
-122.327,47.644,975000,3,2.5,1344,8,1750,2040
-122.225,47.7189,799950,4,2.5,7429,9,1840,7429
-122.356,47.5571,545000,5,4,7268,8,2040,8259
-122.35,47.296,429900,4,3.5,5005,8,2767,5201
-122.251,47.2776,275000,3,2.5,8019,7,1470,8037
-122.147,47.493,498000,3,2.5,4136,8,2510,4314
-122.18,47.695,754950,3,2.5,7256,9,2610,7206
-121.975,47.5919,895000,4,3,5562,10,3380,5562
-122.208,47.4595,580000,4,3.25,8327,10,2550,5251
-122.297,47.2716,379900,4,2.5,5831,8,2056,24393
-122.24,47.2689,245000,4,2.5,4888,7,1921,9140
-121.842,47.5342,417000,3,2.5,4926,8,1800,3202
-122.093,47.5644,555000,3,2.5,3211,8,1880,3078
-122.093,47.5644,555000,3,2.5,3211,8,1880,3078
-122.039,47.3122,353000,4,2.5,13721,8,1850,12951
-122.368,47.6651,539000,3,2.25,1187,8,1280,1681
-122.362,47.777,434900,3,2,5040,7,1860,8710
-122.073,47.5324,325000,2,2.25,1078,7,1240,817
-122.341,47.6533,650000,3,2.5,2159,8,1480,1554
-122.189,47.3751,379950,4,2.5,5850,8,2419,8984
-122.01,47.5418,700000,3,2.5,4975,8,2350,3951
-122.343,47.6384,675000,3,2.5,1590,8,1070,1223
-122.146,47.502,379000,4,1.5,7560,7,1410,8080
-122.073,47.5357,571000,3,2.5,2867,8,2280,2836
-122.375,47.678,475000,3,2.25,1621,8,1460,1403
-122.391,47.5797,769900,4,3.5,3047,8,1980,4600
-121.862,47.5392,633000,4,3.5,5817,9,4290,6637
-122.336,47.6858,635000,3,2.5,1433,8,1570,2652
-121.994,47.5414,1240000,4,3.5,6000,11,4310,6000
-122.361,47.6682,524000,3,2.25,1007,8,1570,1635
-122.204,47.4477,485000,4,3.5,5115,8,2996,5100
-122.233,47.6996,1030000,3,4,13095,11,3880,10830
-122.324,47.6826,650000,3,3.5,1262,8,1494,1264
-122.113,47.71,754842,3,2.5,5641,8,3300,5641
-122.178,47.3412,428900,4,2.5,5553,9,2502,4900
-122.202,47.2595,329900,3,2.5,4995,8,1798,4942
-122.408,47.6479,1040000,4,2.5,5932,9,2840,5593
-121.871,47.5153,544999,4,2.5,6937,7,2380,5866
-122.163,47.4862,449950,4,2.75,4344,8,2310,3770
-122.331,47.7168,635000,4,2.5,7991,9,1590,8611
-122.319,47.6638,599000,3,1.75,1180,8,1650,1960
-122.374,47.6743,478000,3,3.25,1348,8,1160,1265
-122.23,47.4797,388000,4,2.5,5040,9,1430,12000
-122.156,47.7184,809950,4,3.5,4903,9,3630,4992
-122.054,47.5869,1060000,4,3.5,8417,10,3730,8435
-122.372,47.6692,659000,2,2.5,1213,9,1620,1456
-122.145,47.506,971971,4,3.75,6738,11,3340,6120
-122.387,47.5491,389000,3,2.5,874,8,1350,886
-122.038,47.3613,355000,4,2.75,5470,8,2420,4891
-122.14,47.489,551500,4,2.5,10003,9,2790,9323
-122.063,47.3559,417838,4,2.5,5048,8,2530,4359
-122.198,47.6349,1750000,4,4.5,7660,11,1710,8400
-122.329,47.6413,399950,2,1,1131,7,1370,1173
-122.231,47.7465,740000,4,2.5,8000,9,1910,8000
-122.071,47.5323,335000,3,2.5,683,7,1150,755
-122.236,47.6295,2250000,5,5.25,8118,11,3410,16236
-122.351,47.6595,667000,3,1.75,1921,8,1370,4000
-122.176,47.6749,920000,4,2.5,7009,9,2150,10290
-122.382,47.5534,368000,3,2.5,1350,7,1450,6000
-122.188,47.429,307000,4,2.5,3080,8,1714,3250
-122.224,47.7397,550000,4,2.75,4534,7,2400,7682
-121.735,47.4766,594491,4,2.5,6037,9,2990,5992
-122.181,47.3393,460458,4,2.5,6516,8,2555,5008
-122.127,47.5681,859000,4,2.25,13900,8,2770,12200
-122.373,47.5511,399950,3,3,2875,8,1350,4830
-122.299,47.6127,547500,3,3.25,1977,8,1720,3420
-122.052,47.3341,310000,3,2.5,4775,7,2270,5000
-122.172,47.6679,939000,4,2.75,12880,9,2420,7505
-122.387,47.6844,329900,2,2.5,1021,8,980,1023
-122.365,47.6684,436000,3,2.5,1193,8,1450,1640
-122.346,47.4643,320000,3,2.5,1855,8,1470,6900
-122.369,47.5458,375000,3,2.5,3825,8,1380,1500
-122.013,47.6861,392137,3,2,3696,7,1720,3631
-122.236,47.7717,520000,4,2.5,4950,8,2590,4950
-122.236,47.77,535000,5,2.75,6389,9,2620,4504
-122.386,47.5655,407000,2,2.5,999,8,1470,1436
-122.35,47.2975,424950,4,3.25,5398,8,3087,5152
-122.298,47.7167,290000,2,1.5,1060,7,1076,1060
-122.369,47.5674,399000,3,3.25,1478,8,1530,2753
-122.384,47.6513,439990,3,2.5,1348,8,1630,6000
-122.286,47.5711,635000,4,2.5,3091,9,1560,4080
-122.058,47.6212,635000,4,2.25,5000,8,1760,7500
-122.276,47.3054,351000,3,2.5,4455,8,2981,4950
-122.39,47.6712,437500,2,1.5,1232,8,1330,1174
-122.394,47.6826,919204,4,3.5,5000,9,1340,5000
-122.126,47.7053,923990,4,2.5,6055,9,3590,6050
-122.011,47.5421,639888,4,2.5,2772,8,2050,2934
-122.345,47.6398,675000,3,3.25,2064,8,1670,2594
-122.21,47.6852,899900,4,2.5,3909,8,1820,5772
-122.268,47.53,252000,3,2.5,4020,7,1670,4020
-122.111,47.6379,925000,4,2.5,10034,9,2110,9300
-122.324,47.6621,552000,3,2.5,1920,8,1450,1900
-122.164,47.3255,388500,4,2.5,6197,8,2667,5000
-122.387,47.6721,548000,2,2,1878,8,1280,1878
-122.283,47.3052,254950,3,2.5,4769,7,3557,4807
-122.059,47.7009,1240000,4,4.5,41327,10,3360,82764
-122.292,47.5642,629000,3,2.5,1912,9,1810,2653
-122.352,47.7221,734000,4,2.5,7204,8,1500,7650
-122.363,47.5569,309000,3,2.25,1294,7,1490,1283
-122.14,47.4888,554950,3,2.5,10254,9,2800,9323
-121.944,47.662,785000,3,2.75,207781,9,2590,218671
-122.148,47.5071,550000,4,2.5,5150,9,3160,7620
-122.403,47.5656,1010000,4,3.5,5000,10,1950,5152
-122.225,47.5767,1580000,3,2,14250,8,2370,14250
-122.284,47.2602,309000,5,2.75,4045,8,2363,4175
-122.34,47.5019,328423,3,2.5,3600,8,2030,3600
-122.304,47.5881,345000,3,1.5,1192,8,1340,1213
-122.216,47.755,660000,5,3.5,5175,9,2100,9351
-122.383,47.6506,385000,3,3.25,1327,8,1440,1263
-122.371,47.6363,459000,2,2.25,1107,8,1140,1531
-122.059,47.342,248000,3,2.5,4046,7,2130,4800
-122.085,47.592,1480000,4,3.5,15411,11,3110,14124
-122.042,47.3496,379000,4,2.5,5824,8,2240,5561
-122.406,47.6715,2950000,5,4.5,5722,10,1770,5250
-122.004,47.5483,395000,2,2.25,1841,8,1530,1831
-122.073,47.5375,535000,3,2.5,2289,8,2280,2425
-122.266,47.543,970000,5,3.5,9804,9,2380,7440
-122.363,47.5604,205000,2,1.5,1020,7,830,1379
-122.165,47.3737,310000,4,2.5,7384,8,2310,7800
-122.314,47.5828,334500,2,1.5,1858,7,1480,3030
-122.06,47.6022,995000,5,3.25,7197,10,3730,7202
-122.275,47.3525,370228,4,3,4000,8,2050,4000
-122.024,47.3448,383000,4,2.5,4953,9,2340,6175
-122.068,47.5344,384500,3,2.5,2610,8,1445,1288
-122.363,47.7246,865000,5,2.5,8160,9,1650,8160
-121.995,47.5396,1050000,4,3.75,5474,10,3040,5474
-122.238,47.7737,502000,4,2.5,5616,8,2380,4737
-122.198,47.6354,1750000,4,3.5,8400,10,1710,8400
-122.124,47.479,569995,4,2.5,6875,8,2650,5831
-122.064,47.7694,749950,4,2.5,64441,8,3580,64441
-122.057,47.6062,550000,3,2.5,5400,8,2640,11990
-122.173,47.7511,525000,3,3.5,5086,8,2390,4419
-121.869,47.5216,516000,4,3.5,8698,7,2430,5519
-122.005,47.5626,1350000,4,3.75,61419,9,2010,32362
-122.153,47.491,440000,4,2.5,4526,7,2190,4572
-122.355,47.6594,660000,3,2.5,1729,8,1780,1741
-122.054,47.3359,261950,3,2.5,5000,7,2260,5000
-122.133,47.4594,551000,5,3.75,4943,10,3191,5561
-122.279,47.7743,665000,3,3.5,14155,8,2440,14080
-121.883,47.5168,610000,4,3.5,5260,9,2910,5260
-121.883,47.5168,645000,4,3.5,5260,9,2910,5260
-121.885,47.5181,536751,3,1.75,6360,9,2770,6373
-122.193,47.4196,260000,3,2.25,3403,8,1763,3719
-122.276,47.6664,1310000,3,3.25,6300,10,1660,6300
-122.349,47.2752,429900,4,3.25,5929,8,2880,5846
-122.365,47.5117,535000,4,2.75,15100,8,1440,13346
-122.39,47.6719,462550,2,1.75,1276,8,1290,2057
-122.334,47.6485,602000,3,3.25,1367,8,1310,1191
-122.208,47.7368,730000,4,2.75,9606,9,3400,9677
-122.358,47.5212,300500,2,1.5,801,8,1190,810
-121.862,47.5446,675000,5,2.5,6455,9,3290,7924
-122.297,47.5631,415000,3,2.25,2377,8,1690,1936
-122.224,47.7744,614000,3,2.5,5831,9,2830,6064
-122.16,47.375,385000,4,2.5,5701,7,2770,5939
-122.223,47.7352,594000,4,2.75,4613,9,2830,4836
-122.166,47.6709,860000,4,2.75,8097,9,2200,8097
-122.079,47.6476,1100000,4,4,8899,10,3300,8308
-122.045,47.6846,775000,4,2.75,6226,9,3480,7222
-122.062,47.3555,430760,5,2.75,4685,8,2710,4449
-122.017,47.7109,755000,2,2.5,6361,8,2310,7419
-122.318,47.6179,640000,2,2.25,958,9,1410,958
-122.265,47.6864,613500,3,3.25,1531,9,1876,1533
-121.94,47.3216,780000,4,3.5,213073,10,2190,59241
-122.311,47.3994,550000,4,2.5,9612,9,3000,11475
-122.022,47.695,789500,4,3.25,4852,9,3320,5318
-121.871,47.5168,592000,5,3.5,5000,8,3420,5000
-122.159,47.3731,454950,4,2.5,5701,8,2380,5725
-122.149,47.4928,475000,4,2.5,4500,7,2230,4500
-122.329,47.6396,659000,2,1.75,904,10,1380,3610
-122.238,47.7349,570000,4,2.5,5801,9,2890,6286
-122.32,47.487,347500,5,3,6551,7,2230,9476
-122.25,47.2607,205000,4,2.5,4500,8,1949,4636
-122.37,47.5664,380000,3,3.25,1468,8,1450,1478
-122.184,47.5308,718000,5,2.75,7663,9,2750,10335
-122.123,47.4786,515805,5,2.75,4136,8,2590,4136
-122.154,47.5294,1030000,4,3.25,18645,10,3970,10957
-121.841,47.5338,437718,3,2.5,3265,8,1800,3663
-122.357,47.5518,450000,4,2.5,5515,8,1380,5515
-122.301,47.6181,515000,3,2.5,1178,8,1510,1210
-122.319,47.4166,204000,2,2.5,13444,7,1380,6000
-122.342,47.6934,360000,3,2,1323,8,1330,1323
-122.346,47.6827,550000,3,2.25,1005,8,1510,1501
-121.883,47.5151,650880,3,2.5,6050,9,2760,5765
-122.19,47.6936,1790000,5,3.75,8504,10,2680,9000
-122.027,47.5619,895900,4,3.5,4983,9,3270,14700
-122.031,47.5285,585000,4,2.5,4747,8,1930,7200
-122.375,47.543,380000,3,2.25,1464,8,1710,1464
-122.154,47.4856,565997,5,2.75,5820,8,2730,5700
-122.37,47.5476,459000,3,3,2076,8,2440,2310
-122.315,47.5875,550000,3,3.75,1303,8,1560,1294
-122.346,47.6533,500000,3,2.25,983,8,1530,1280
-122.284,47.5339,461500,5,3.25,3275,8,2610,3275
-122.21,47.6245,2150000,4,5.5,10320,11,3010,10080
-122.396,47.5605,790000,4,2.5,5000,8,1110,6250
-122.313,47.6226,735000,3,2.25,1212,9,1490,1337
-122.136,47.4828,588000,4,2.5,7710,9,3040,7840
-122.03,47.5794,724500,3,3.25,4185,8,2660,4692
-122.118,47.7073,749000,3,2.75,5348,9,3140,5640
-122.008,47.591,720000,5,3.5,7642,8,3330,6953
-122.345,47.7034,250000,2,1.5,846,8,1010,3844
-121.994,47.5409,790000,3,2.75,3600,9,2570,3600
-122.194,47.2592,392440,4,2.5,4800,9,2598,4800
-122.163,47.3568,280000,4,2.25,7460,8,1979,9008
-122.29,47.6239,1330000,4,4.5,5126,10,2540,7784
-122.374,47.549,649000,4,2.5,4847,9,1250,4840
-122.37,47.6903,457000,2,2.5,1329,8,1360,3750
-122.214,47.6882,2230000,4,4.25,10800,11,2370,7680
-122.308,47.5547,453000,3,3,4284,9,2330,3709
-122.34,47.5014,329780,3,2.5,3600,8,2030,3600
-122.286,47.5999,1050000,2,2.5,2390,10,1950,2390
-121.886,47.5254,771005,5,4.5,6713,9,3690,6600
-122.099,47.6263,1300000,3,2.5,7752,9,2570,7988
-122.378,47.6706,607500,3,3.25,1612,8,1530,1611
-122.196,47.5184,278000,2,2.25,1968,7,1950,1968
-121.771,47.4823,475000,4,2.75,6178,8,2790,6538
-122.376,47.5183,270000,3,2,1920,8,1300,1344
-122.267,47.6763,1300000,4,3.5,5334,9,2100,6250
-122.114,47.7043,778983,4,2.5,5647,8,2970,5450
-122.269,47.528,221000,3,2.5,1780,7,3040,6000
-122.346,47.5165,338800,4,2.25,2752,8,1800,2752
-122.053,47.6072,834995,5,1.5,5225,9,3230,5368
-121.958,47.7273,550000,4,2.5,9328,8,3020,9300
-122.209,47.7044,575000,3,3.5,1559,8,2090,10454
-122.124,47.4823,649000,4,2.75,9711,9,1570,10500
-121.869,47.515,545000,4,2.5,4738,8,2590,5740
-122.314,47.6168,625000,2,2.25,916,8,1415,1488
-121.775,47.4695,1040000,4,4.5,270236,10,4920,260924
-122.027,47.5402,611000,3,2.5,1984,8,2170,1984
-122.184,47.379,300000,3,2.5,5701,8,2002,5700
-122.04,47.6887,577000,3,2.5,5238,8,2560,5185
-122.063,47.3561,349990,4,2.5,3561,8,2530,4449
-121.996,47.5482,650000,3,2.5,4363,9,1890,3732
-122.295,47.5925,378000,2,1.5,853,7,1130,1270
-122.081,47.3613,313200,3,2.5,4197,7,2300,4178
-122.021,47.5816,1210000,5,4.25,12015,10,3230,27520
-122.272,47.5427,252500,2,1.5,986,7,1110,3515
-122.363,47.5582,308000,3,2.5,1150,8,1250,1150
-122.083,47.6635,803100,4,2.5,5404,9,2600,4730
-122.15,47.4937,415000,4,2.5,5501,7,2020,5494
-122.022,47.6954,785000,4,3.5,4850,9,3320,5955
-122.205,47.4295,499950,4,2.5,4473,9,2358,4593
-122.257,47.2874,216000,4,2.5,8000,7,1767,8000
-122.023,47.3785,380000,4,2.5,4981,9,2420,5000
-122.017,47.3535,345000,4,2.5,3600,7,2210,3800
-122.15,47.4959,456500,4,2.5,6811,8,2710,5314
-122.042,47.3482,382495,3,2.5,5390,8,2310,5117
-122.081,47.3612,324950,4,2.5,4178,7,2300,4142
-122.197,47.3519,436472,4,2.5,8392,9,2574,14446
-122.233,47.7611,365250,3,2.25,4522,7,1580,4667
-122.055,47.5806,919990,5,3.25,6352,10,2930,9875
-122.117,47.3686,316475,4,2.5,4642,7,1950,4642
-122.26,47.776,425000,4,2.5,4517,8,1910,10410
-122.383,47.5469,302860,2,1,3279,7,1150,1351
-122.21,47.3455,298000,3,2.5,4000,7,2166,4000
-122.214,47.6364,3200000,4,4,18851,11,3970,19929
-122.334,47.3389,950000,4,4,9695,10,3726,9765
-122.152,47.4874,333000,3,2.5,3041,7,1820,3229
-122.211,47.3521,289950,3,2.5,4275,7,2099,4275
-122.388,47.5419,419950,3,2.25,811,8,1250,1232
-122.349,47.6974,306000,2,1.5,1183,8,1110,1384
-122.179,47.3425,498445,4,2.5,5902,9,2815,4916
-122.114,47.705,775950,4,2.5,4400,8,3010,4892
-121.874,47.5373,605000,3,2.5,6405,8,2580,6285
-122.311,47.618,520000,2,1.75,1368,7,2480,1707
-122.056,47.6175,849990,4,2.75,4987,9,3520,5453
-122.376,47.6981,767450,3,2,7599,10,2030,7599
-122.31,47.6172,665000,3,2.25,929,9,1510,1193
-122.355,47.6534,525000,2,2.75,1268,8,1350,1288
-122.071,47.5755,870515,4,3.5,5697,9,3490,5911
-122.13,47.4557,390000,4,2.5,4153,9,2154,4091
-122.308,47.5929,500000,3,1.75,825,8,1580,1915
-122.375,47.6925,399950,3,2.25,1041,8,1522,1382
-122.284,47.536,305000,3,2.5,2480,7,1320,3240
-122.256,47.259,255000,4,2.5,6724,7,1544,6054
-122.257,47.3359,415000,4,2.5,6499,9,2550,8383
-122.073,47.53,716500,3,2.5,2155,10,2640,2680
-122.359,47.7027,425000,3,2.5,2267,8,1240,1883
-122.169,47.7705,540000,4,2.5,3855,8,2190,3600
-122.017,47.3706,324747,3,2.5,4742,8,2370,4725
-122.015,47.6875,385000,3,2.5,4145,7,1740,4045
-122.082,47.3596,270000,3,2.25,3825,7,2110,3825
-122.121,47.6463,1240000,5,4,14380,11,2720,11454
-122.355,47.6597,672000,3,2.5,1647,8,2000,1741
-122.059,47.355,310000,3,2.5,10137,8,2000,6935
-122.205,47.5283,3000000,3,3.5,10756,11,3550,5634
-122.202,47.6547,2350000,6,4.25,11547,11,3480,11547
-122.267,47.3453,427000,3,2.5,9391,9,2912,8932
-122.192,47.4221,389950,3,2.5,3996,8,1760,3992
-121.984,47.7442,309620,3,2.5,3730,8,2110,4509
-122.194,47.2586,399895,4,2.5,4500,9,2570,4800
-122.179,47.3421,442515,4,2.5,4875,9,2815,4900
-122.346,47.6991,375000,3,2.25,1561,8,1540,1547
-122.198,47.2583,309780,3,2.5,4500,8,2009,4500
-121.873,47.5202,425000,3,2.5,4345,7,2260,4345
-122.315,47.5788,405000,2,3,1073,7,1250,4812
-122.163,47.3261,356250,3,2.5,5115,9,2648,4500
-122.4,47.6521,550000,3,2.25,875,8,1760,5664
-122.295,47.5917,340000,2,1.5,1438,7,1220,1740
-122.063,47.3555,362865,4,2.5,4301,8,2530,4478
-122.245,47.7089,1360000,4,3.5,12626,11,4120,11913
-122.109,47.708,830000,4,2.5,9692,9,3070,7375
-122.207,47.6845,1600000,5,3.75,7500,10,2410,8350
-122.071,47.5754,855000,4,3.5,5911,9,3490,6093
-122.2,47.6834,1210000,5,3.5,8000,9,2100,9680
-122.093,47.5528,1390000,4,3.5,15365,11,3550,13429
-122.281,47.4493,400200,4,3.5,30250,7,1270,16350
-122.372,47.5494,235000,2,1,1730,8,1360,1730
-122.021,47.3539,349950,3,2,4714,8,1770,4802
-122.131,47.4827,659950,4,2.75,9400,9,3550,9429
-121.994,47.5836,785000,3,2.75,1842,9,2950,4200
